transaction_id,transaction_datetime,branch_id,member_id,member_tier,channel,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,satisfaction_score
T002336,2026-01-17 17:16,B04,,,Delivery,Coffee,2,75,0.00,150.00,QR PromptPay,
T002337,2026-01-17 17:54,B04,M0038,Gold,Instore,Bakery,2,95,38.00,152.00,Cash,
T002338,2026-01-17 17:56,B08,,,In-store,Coffee,1,85,0.00,85.00,Credit Card,
T002339,2026-01-17 18:20,B05,,,In-store,Coffee,1,55,0.00,55.00,QR PromptPay,
T002340,2026-01-17 19:35,B03,,,App,Merchandise,2,365,0.00,730.00,App Wallet,4
T002341,2026-01-17 19:53,B05,M0092,Bronze,In-store,Merchandise,1,320,0.00,320.00,Credit Card,
T002342,2026-01-18 08:10,B01,,,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,
T002343,2026-01-18 08:13,B03,M0296,Bronze,In-store,Coffee,4,60,0.00,240.00,Cash,
T002344,2026-01-18 09:34,B03,M0323,Bronze,In-store,Coffee,1,75,0.00,75.00,Cash,
T002345,2026-01-18 09:46,B05,M0315,Bronze,App,Coffee,1,95,0.00,95.00,Credit Card,4
T002346,2026-01-18 11:00,B03,M0197,Gold,App,Coffee,1,85,0.00,85.00,App Wallet,
T002347,2026-01-18 11:18,B08,M0259,Bronze,In-store,Merchandise,1,460,0.00,460.00,Cash,4
T002348,2026-01-18 12:53,B06,,,In-store,Coffee,2,110,0.00,220.00,Credit Card,
T002349,2026-01-18 13:55,B02,,,App,Coffee,2,55,0.00,110.00,App Wallet,4
T002350,2026-01-18 13:57,B01,M0061,Silver,In-store,Bakery,1,110,0.00,110.00,Credit Card,2
T002351,2026-01-18 14:46,B01,M0045,Gold,In-store,Coffee,2,120,12.00,228.00,Credit Card,5
T002352,2026-01-18 15:26,B03,M0312,Silver,In-store,Coffee,2,90,0.00,180.00,Credit Card,
T002353,2026-01-18 16:06,B01,M0127,Silver,In-store,Bakery,2,75,0.00,150.00,Cash,
T002354,2026-01-18 16:07,B03,M0059,Gold,In-store,Coffee,4,80,64.00,256.00,QR PromptPay,
T002355,2026-01-18 16:39,B04,M0115,Silver,App,Coffee,2,90,27.00,153.00,App Wallet,
T002356,2026-01-18 16:47,B07,M0274,Bronze,App,Coffee,2,75,0.00,150.00,Credit Card,4
T002357,2026-01-18 17:07,B01,M0276,Bronze,In-store,Coffee,3,75,0.00,225.00,QR PromptPay,
T002358,2026-01-18 17:20,B02,M0222,Silver,In-store,Merchandise,3,340,0.00,1020.00,QR PromptPay,5
T002359,2026-01-18 17:45,B01,M0208,Gold,App,Coffee,1,90,0.00,90.00,App Wallet,
T002360,2026-01-18 19:04,B03,M0053,Gold,In-store,Coffee,1,85,0.00,85.00,QR PromptPay,4
T002361,2026-01-18 19:08,B08,M0180,Bronze,In-store,Merchandise,1,365,18.25,346.75,Cash,3
T002362,2026-01-19 07:20,B01,M0288,Gold,Delivery,Tea,1,65,0.00,65.00,Cash,
T002363,2026-01-19 08:02,B03,,,App,Coffee,1,75,0.00,75.00,App Wallet,
T002364,2026-01-19 08:10,B01,M0297,Bronze,Delivery,Tea,2,85,0.00,170.00,QR PromptPay,
T002365,2026-01-19 08:52,B05,M0307,Platinum,Delivery,Coffee,1,85,0.00,85.00,QR PromptPay,
T002366,2026-01-19 09:12,B08,,,App,Merchandise,4,690,0.00,2760.00,App Wallet,
T002367,2026-01-19 10:10,B06,M0206,Bronze,App,Tea,1,95,0.00,95.00,Credit Card,
T002368,2026-01-19 11:52,B07,M0280,Silver,App,Merchandise,3,315,0.00,995.00,Credit Card,
T002369,2026-01-19 12:02,B04,M0177,bronze,App,Coffee,1,90,0.00,90.00,Credit Card,4
T002370,2026-01-19 13:13,B03,,,App,Coffee,1,70,0.00,70.00,Credit Card,
T002371,2026-01-19 13:38,B03,,,Delivery,Coffee,3,70,0.00,210.00,Cash,4
T002372,2026-01-19 13:47,B08,,,In-store,Coffee,1,105,0.00,105.00,QR PromptPay,5
T002373,2026-01-19 14:29,B02,M0142,Silver,In-store,Bakery,2,105,0.00,210.00,QR PromptPay,
T002374,2026-01-19 15:17,B05,M0286,Silver,app,Bakery,1,75,0.00,75.00,App Wallet,4
T002375,2026-01-19 15:27,b08,M0002,Bronze,In-store,Coffee,3,65,39.00,156.00,Cash,
T002376,2026-01-19 16:30,B03,,,In-store,Coffee,1,90,0.00,90.00,Credit Card,
T002377,2026-01-19 16:41,B01,,,In-store,Bakery,4,55,0.00,220.00,Credit Card,2
T002378,2026-01-19 17:37,B04,M0155,Silver,In-store,Coffee,3,105,0.00,315.00,QR PromptPay,4
T002379,2026-01-19 17:53,B04,M0143,Bronze,App,Tea,4,75,60.00,240.00,Credit Card,
T002380,2026-01-19 18:07,B03,,,In-store,Coffee,1,60,0.00,60.00,Credit Card,
T002381,2026-01-19 19:04,B07,M0281,Silver,In-store,Bakery,1,50,0.00,50.00,Credit Card,
T002382,2026-01-20 07:27,B07,M0077,Gold,App,Bakery,2,60,0.00,120.00,App Wallet,2
T002383,2026-01-20 08:54,B07,M0077,Gold,In-store,Coffee,1,80,8.00,72.00,Credit Card,
T002384,2026-01-20 09:16,B08,,,In-store,Coffee,1,55,0.00,95.00,QR PromptPay,
T002385,2026-01-20 09:49,B07,,,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,5
T002386,2026-01-20 10:49,B06,M0056,Platinum,App,Bakery,1,65,0.00,65.00,Credit Card,
T002387,2026-01-20 10:53,B05,M0310,Gold,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,
T002388,2026-01-20 11:32,B04,M0144,Silver,App,Coffee,4,90,0.00,360.00,Credit Card,
T002389,2026-01-20 12:04,B04,M0274,Bronze,In-store,Coffee,3,85,0.00,255.00,Cash,
T002390,2026-01-20 12:56,B05,,,In-store,Coffee,1,75,0.00,75.00,Credit Card,
T002391,2026-01-20 15:23,B01,M0114,Silver,Delivery,Bakery,1,45,0.00,45.00,QR PromptPay,
T002392,2026-01-20 15:34,B08,M0259,Bronze,In-store,Coffee,1,80,0.00,80.00,Cash,
T002393,2026-01-20 16:16,B04,M0274,Bronze,Instore,Coffee,1,115,0.00,115.00,Cash,
T002394,2026-01-20 16:18,B05,M0015,Gold,In-store,Tea,1,85,0.00,85.00,Credit Card,
T002395,2026-01-20 16:20,B03,M0085,Bronze,In-store,Bakery,1,85,0.00,85.00,Credit Card,
T002396,2026-01-20 16:46,B05,M0307,Platinum,In-store,Merchandise,1,455,0.00,455.00,QR PromptPay,4
T002397,2026-01-20 17:09,B02,M0257,Silver,In-store,Bakery,1,90,0.00,90.00,Cash,
T002398,2026-01-20 17:27,B03,,,App,Tea,3,65,0.00,195.00,App Wallet,
T002397,2026-01-20 18:17,B02,M0257,Silver,In-store,Bakery,-1,90,-0.00,-90.00,Cash,
T002399,2026-01-20 19:21,B07,M0175,Bronze,App,Coffee,2,95,28.50,161.50,App Wallet,
T002400,2026-01-20 19:32,B06,,,App,Merchandise,1,555,0.00,555.00,Credit Card,4
T002401,2026-01-21 07:29,B01,M0281,Silver,App,Coffee,2,100,0.00,200.00,Credit Card,3
T002402,2026-01-21 08:03,B05,M0240,Platinum,App,Coffee,1,110,11.00,99.00,App Wallet,
T002403,2026-01-21 08:19,B01,M0147,Silver,App,Merchandise,3,430,0.00,1290.00,App Wallet,
T002404,2026-01-21 08:27,B04,,,In-store,Bakery,3,110,0.00,330.00,QR PromptPay,5
T002405,2026-01-21 08:35,B08,M0171,Gold,Delivery,Coffee,2,120,48.00,192.00,Cash,
T002406,2026-01-21 08:54,B01,M0290,Silver,In-store,Coffee,3,100,0.00,300.00,QR PromptPay,
T002407,2026-01-21 10:42,B07,M0124,Bronze,Delivery,Bakery,4,65,0.00,260.00,QR PromptPay,2
T002408,2026-01-21 12:20,B02,M0272,Bronze,App,Coffee,3,65,0.00,195.00,App Wallet,
T002409,2026-01-21 12:42,B07,M0124,Bronze,App,Bakery,1,85,0.00,85.00,Credit Card,
T002410,2026-01-21 12:53,B02,,,In-store,Coffee,3,105,0.00,325.00,Credit Card,
T002411,2026-01-21 13:38,B08,,,In-store,Bakery,1,105,0.00,105.00,Cash,5
T002412,2026-01-21 14:31,B01,,,Delivery,Bakery,1,50,0.00,50.00,Credit Card,2
T002413,2026-01-21 16:13,B04,M0143,Bronze,In-store,Tea,3,90,40.50,229.50,Credit Card,
T002414,2026-01-21 16:34,B07,,,In-store,Tea,1,70,0.00,70.00,Credit Card,
T002415,2026-01-21 16:42,B03,M0248,Gold,App,Coffee,3,100,0.00,300.00,Credit Card,
T002416,2026-01-21 16:45,B01,M0070,Bronze,App,Bakery,2,110,22.00,198.00,App Wallet,4
T002417,2026-01-21 16:48,B01,M0208,Gold,In-store,Coffee,2,115,0.00,230.00,Credit Card,
T002418,2026-01-21 17:26,B03,M0173,Silver,App,Coffee,4,60,0.00,240.00,Credit Card,
T002419,2026-01-21 17:28,B01,M0070,Bronze,In-store,Coffee,1,85,0.00,85.00,Cash,
T002420,2026-01-21 18:00,B06,M0101,Bronze,In-store,Coffee,1,100,15.00,85.00,Credit Card,5
T002421,2026-01-21 18:34,B03,M0245,Platinum,App,Coffee,4,95,0.00,380.00,App Wallet,
T002422,2026-01-21 19:12,B03,M0071,Bronze,Delivery,Tea,4,95,0.00,380.00,Cash,
T002421,2026-01-21 19:39,B03,M0245,Platinum,App,Coffee,-4,95,-0.00,-380.00,App Wallet,
T002423,2026-01-21 19:53,B07,M0077,Gold,In-store,Coffee,1,110,16.50,93.50,Credit Card,
T002424,2026-01-22 07:11,B04,,,App,Coffee,2,75,0.00,150.00,Credit Card,4
T002425,2026-01-22 08:02,B01,,,App,Bakery,1,95,0.00,95.00,App Wallet,
T002426,2026-01-22 08:09,B01,M0058,Gold,In-store,Coffee,1,105 THB,0.00,105.00,Credit Card,4
T002427,2026-01-22 08:23,B03,,,In-store,Coffee,3,90,0.00,270.00,Cash,
T002428,2026-01-22 08:39,B06,M0101,Bronze,In-store,Coffee,2,105,0.00,210.00,Cash,
T002429,2026-01-22 08:46,B04,M0137,Bronze,App,Coffee,1,70,0.00,70.00,Credit Card,3
T002430,2026-01-22 08:50,B06,M0203,Bronze,In-store,Bakery,3,95,0.00,285.00,Credit Card,
T002431,2026-01-22 09:30,B08,,,Instore,Bakery,2,90,0.00,180.00,QR PromptPay,
T002432,2026-01-22 09:54,B05,M0310,Gold,In-store,Bakery,2,50,0.00,100.00,Credit Card,
T002433,2026-01-22 10:46,B06,,,In-store,Coffee,4,60,0.00,240.00,Credit Card,
T002434,2026-01-22 12:04,B06,M0308,Gold,App,Bakery,2,105,31.50,178.50,Credit Card,
T002435,2026-01-22 12:08,B06,M0304,Platinum,App,Coffee,2,60,0.00,120.00,Credit Card,3
T002436,2026-01-22 12:38,B04,M0202,Bronze,APP,Bakery,2,75,0.00,150.00,Credit Card,3
T002437,2026-01-22 12:51,B03,M0245,Platinum,App,Coffee,1,60,0.00,60.00,Credit Card,
T002438,2026-01-22 13:30,B07,M0264,Bronze,In-store,Coffee,1,95,0.00,95.00,Cash,4
T002439,2026-01-22 13:45,B01,M0031,Bronze,App,Coffee,1,115,0.00,115.00,App Wallet,
T002440,2026-01-22 14:16,B08,M9388,Silver,In-store,Coffee,2,90,0.00,180.00,Cash,
T002441,2026-01-22 15:51,B04,M0028,Silver,In-store,Coffee,1,75,0.00,75.00,Cash,4
T002442,2026-01-22 16:32,B01,M0061,Silver,In-store,Coffee,2,85,0.00,170.00,Cash,
T002443,2026-01-22 16:41,B07,M0088,Bronze,In-store,Coffee,2,105,21.00,189.00,Cash,
T002444,2026-01-22 17:09,B03,,,App,Coffee,1,75,0.00,75.00,Credit Card,
T002445,2026-01-22 17:09,B07,M0325,Platinum,In-store,Tea,1,65,0.00,65.00,Cash,5
T002446,2026-01-22 17:34,B08,M0087,BRONZE,In-store,Tea,1,55,0.00,55.00,Credit Card,
T002447,2026-01-22 18:21,B01,,,In-store,Coffee,1,60,0.00,60.00,QR PromptPay,
T002448,2026-01-22 18:38,B01,M0045,Gold,In-store,Coffee,1,60,0.00,60.00,Cash,
T002449,2026-01-22 18:47,B04,M0115,Silver,App,Coffee,1,80,0.00,80.00,App Wallet,4
T002450,2026-01-22 19:09,B04,,,In-store,Coffee,3,85,0.00,255.00,QR PromptPay,
T002451,2026-01-23 07:32,B03,,,In-store,Tea,4,50,0.00,200.00,Cash,3
T002452,2026-01-23 07:58,B02,,,App,Tea,1,95,0.00,95.00,App Wallet,
T002453,2026-01-23 09:33,B03,,,In-store,Coffee,2,60,0.00,120.00,QR PromptPay,
T002454,2026-01-23 09:37,B08,M0324,Gold,In-store,Coffee,2,60,6.00,114.00,QR PromptPay,
T002455,2026-01-23 09:38,B04,,,In-store,Bakery,1,45,0.00,45.00,QR PromptPay,3
T002456,2026-01-23 09:54,B07,,,In-store,Coffee,4,115,0.00,460.00,QR PromptPay,
T002457,2026-01-23 10:20,B01,M0251,Bronze,In-store,Bakery,1,95,0.00,95.00,QR PromptPay,
T002458,2026-01-23 11:56,B02,M0007,Silver,App,Bakery,1,105,0.00,105.00,App Wallet,5
T002459,2026-01-23 12:00,B06,M0273,Silver,App,Merchandise,3,820,0.00,2460.00,Credit Card,4
T002460,2026-01-23 12:05,B08,M0323,Bronze,App,Coffee,1,65,0.00,65.00,Credit Card,
T002461,2026-01-23 12:14,B05,M0197,Gold,Delivery,Bakery,2,45,9.00,81.00,QR PromptPay,
T002462,2026-01-23 12:36,B07,,,In-store,Coffee,2,65,0.00,130.00,QR PromptPay,4
T002463,2026-01-23 12:38,B07,M0130,Platinum,Delivery,Coffee,1,65,0.00,65.00,Credit Card,
T002461,2026-01-23 12:44,B05,M0197,GOLD,Delivery,Bakery,-2,45,-9.00,-81.00,QR PromptPay,
T002464,2026-01-23 12:54,B05,M0048,Silver,In-store,Bakery,2,85,0.00,170.00,Cash,
T002465,2026-01-23 13:09,B07,M0196,Bronze,In-store,Bakery,4,105,0.00,420.00,QR PromptPay,
T002466,2026-01-23 13:53,B08,M0119,Bronze,Delivery,Tea,4,55,0.00,220.00,QR PromptPay,
T002467,2026-01-23 16:21,B01,M0061,Silver,App,Coffee,1,65,0.00,65.00,Credit Card,
T002468,2026-01-23 17:15,B05,M0047,Platinum,App,Bakery,4,105,21.00,399.00,App Wallet,
T002469,2026-01-23 17:25,B08,,,In-store,Coffee,1,90,0.00,90.00,Cash,
T002470,2026-01-23 17:36,B06,,,In-store,Bakery,1,45,0.00,45.00,QR PromptPay,5
T002471,2026-01-23 17:37,B07,,,In-store,Coffee,2,105,0.00,210.00,Credit Card,4
T002472,2026-01-23 19:28,B02,M0228,Gold,App,Bakery,1,110,11.00,99.00,App Wallet,3
T002473,2026-01-24 07:23,B07,M0279,Bronze,In-store,Merchandise,1,625,0.00,625.00,Credit Card,3
T002474,2026-01-24 07:36,B08,M0308,Gold,App,Merchandise,2,560,0.00,1120.00,Credit Card,
T002475,2026-01-24 08:04,B03,M0233,Bronze,In-store,Coffee,2,100,40.00,160.00,QR PromptPay,4
T002476,2026-01-24 08:38,B08,,,App,Bakery,1,75,0.00,75.00,Credit Card,
T002477,2026-01-24 08:40,B08,M0144,Silver,App,Bakery,1,60,0.00,60.00,App Wallet,5
T002478,2026-01-24 08:48,B05,M0092,Bronze,App,Coffee,2,100,0.00,200.00,App Wallet,
T002479,2026-01-24 09:20,b03,M9772,Gold,App,Merchandise,1,875,0.00,875.00,App Wallet,
T002480,2026-01-24 09:32,B08,,,APP,Coffee,3,85,0.00,255.00,Credit Card,5
T002481,2026-01-24 10:04,B03,M0078,Bronze,Delivery,Coffee,1,85,0.00,85.00,Cash,
T002482,2026-01-24 10:11,b02,M0265,Gold,App,Coffee,2,105,0.00,210.00,Credit Card,
T002483,2026-01-24 10:28,B06,,,In-store,Tea,4,85,0.00,340.00,Cash,3
T002481,2026-01-24 10:43,B03,M0078,Bronze,Delivery,Coffee,-1,85,-0.00,-85.00,Cash,
T002484,2026-01-24 11:36,B04,M0115,Silver,App,Coffee,1,110,16.50,93.50,App Wallet,
T002482,2026-01-24 11:38,B02,M0265,Gold,App,Coffee,-2,105,-0.00,-210.00,Credit Card,
T002485,2026-01-24 12:49,B07,,,Delivery,Coffee,1,60,0.00,60.00,QR PromptPay,
T002486,2026-01-24 13:38,B05,M0295,Silver,In-store,Tea,4,50,0.00,200.00,QR PromptPay,
T002487,2026-01-24 16:35,B07,M0021,Bronze,App,Bakery,1,70,10.50,59.50,Credit Card,
T002488,2026-01-24 16:46,B08,,,In-store,Tea,3,85,0.00,255.00,Cash,
T002489,2026-01-24 16:55,B04,M0159,Platinum,In-store,Coffee,1,110,11.00,99.00,QR PromptPay,5
T002490,2026-01-24 17:35,B02,M0015,Gold,App,Tea,2,85,0.00,170.00,Credit Card,
T002491,2026-01-24 17:43,B01,M0290,Silver,In-store,Coffee,1,120,12.00,108.00,QR PromptPay,
T002492,2026-01-24 18:25,B06,M0058,Gold,Delivery,Coffee,1,75,3.75,71.25,Credit Card,
T002493,2026-01-24 19:42,B06,M0304,Platinum,In-store,Merchandise,3,260,0.00,780.00,QR PromptPay,3
T002494,2026-01-25 08:11,B06,M0056,Platinum,Delivery,Tea,3,85,0.00,255.00,QR PromptPay,
T002495,2026-01-25 08:48,B04,,,App,Coffee,2,65,0.00,130.00,App Wallet,
T002496,2026-01-25 09:32,B06,M0279,Bronze,In-store,Tea,2,55,0.00,110.00,QR PromptPay,3
T002497,2026-01-25 09:36,B02,,,Delivery,Bakery,1,55,0.00,55.00,QR PromptPay,4
T002498,2026-01-25 10:23,B07,M0077,Gold,App,Tea,1,90,0.00,90.00,App Wallet,1
T002499,2026-01-25 10:31,B03,,,In-store,Bakery,2,70,0.00,140.00,QR PromptPay,3
T002500,2026-01-25 10:52,B05,M0310,Gold,In-store,Coffee,1,70,7.00,63.00,Credit Card,
T002501,2026-01-25 11:19,B02,M0275,Gold,Mobile App,Coffee,2,115,0.00,230.00,Credit Card,
T002502,2026-01-25 11:29,B07,M9351,Gold,App,Bakery,1,90,9.00,81.00,App Wallet,
T002503,2026-01-25 11:57,B08,,,In-store,Bakery,4,110,0.00,440.00,Credit Card,
T002504,2026-01-25 12:21,B01,M0114,Silver,Delivery,Coffee,2,90,0.00,180.00,Cash,
T002505,2026-01-25 12:27,B05,,,In-store,Tea,2,80,0.00,160.00,Cash,
T002506,2026-01-25 12:39,B08,M9349,Bronze,In-store,Bakery,2,75,0.00,150.00,QR PromptPay,
T002507,2026-01-25 13:04,B02,M0069,Platinum,App,Tea,1,50,5.00,45.00,Credit Card,
T002508,2026-01-25 13:27,B07,,,App,Coffee,1,75,0.00,75.00,Credit Card,
T002509,2026-01-25 13:54,B06,M0115,Silver,In-store,Bakery,1,65,9.75,55.25,Credit Card,
T002510,2026-01-25 14:02,b04,M0038,Gold,In-store,Coffee,1,70,10.50,59.50,Credit Card,4
T002511,2026-01-25 14:39,B06,,,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,3
T002512,2026-01-25 15:03, B02,M0142,Silver,In-store,Coffee,4,55,0.00,220.00,Cash,
T002513,2026-01-25 15:17,B05,M0120,Bronze,In-store,Merchandise,4,500,0.00,2000.00,Credit Card,5
T002514,2026-01-25 16:05,B02,M0069,Platinum,App,Coffee,4,60,24.00,216.00,Credit Card,
T002515,2026-01-25 16:34,B04,M0258,Bronze,Delivery,Coffee,1,55,0.00,55.00,Cash,
T002516,2026-01-25 16:35,B06,M0304,Platinum,Instore,Bakery,2,45,0.00,90.00,QR PromptPay,
T002517,2026-01-25 16:41,B04,,,App,Coffee,1,55,0.00,55.00,Credit Card,
T002518,2026-01-25 16:53,B04,M0308,Gold,In-store,Coffee,1,110,0.00,110.00,Credit Card,
T002519,2026-01-25 17:49,B01,M0276,Bronze,Delivery,Coffee,2,70,0.00,140.00,Cash,
T002520,2026-01-25 18:00,B08,M0012,Platinum,In-store,Merchandise,1,555,0.00,555.00,Credit Card,
T002521,2026-01-25 18:04,B03,M0170,Gold,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,
T002522,2026-01-25 18:52,B03,,,App,Coffee,1,120,0.00,120.00,App Wallet,5
T002523,2026-01-26 07:33,B07,M0124,BRONZE,In-store,Coffee,1,60,9.00,51.00,QR PromptPay,3
T002524,2026-01-26 07:34,B07,M0040,Bronze,Delivery,Coffee,2,120,0.00,240.00,Cash,
T002525,2026-01-26 10:29,B08,M0119,Bronze,In-store,Coffee,2,65,0.00,130.00,Cash,
T002526,2026-01-26 10:37,B07,,,app,Coffee,1,70,0.00,150.00,Credit Card,
T002527,2026-01-26 11:00,B06,,,In-store,Coffee,3,85,0.00,255.00,QR PromptPay,
T002528,2026-01-26 12:48,B07,M0288,Gold,In-store,Tea,2,50,0.00,100.00,Cash,
T002529,2026-01-26 13:33,B02,,,Delivery,Bakery,2,65,0.00,130.00,QR PromptPay,
T002530,2026-01-26 13:36,B08,,,In-store,Tea,1,65,0.00,65.00,Cash,3
T002531,2026-01-26 14:10,B06,,,In-store,Bakery,4,60,0.00,240.00,Credit Card,
T002532,2026-01-26 14:20,B03,M0132,Bronze,In-store,Tea,2,90,0.00,180.00,QR PromptPay,
T002533,2026-01-26 14:48,B03,M0254,Bronze,App,Bakery,4,50,0.00,200.00,Credit Card,4
T002534,2026-01-26 15:07, B03,M0066,Bronze,In-store,Tea,3,80,0.00,240.00,Cash,
T002535,2026-01-26 15:16,B03,,,Delivery,Coffee,1,70,0.00,70.00,Cash,5
T002536,2026-01-26 16:39,B03,M0323,BRONZE,Deliv.,Coffee,1,75,0.00,75.00,Cash,
T002537,2026-01-26 16:50,B04,M0308,Gold,In-store,Tea,2,80,0.00,160.00,Credit Card,
T002538,2026-01-26 16:54,B07,M0284,Bronze,App,Merchandise,2,250,50.00,450.00,Credit Card,
T002539,2026-01-26 18:59,B02,M0265,Gold,App,Merchandise,1,265,0.00,265.00,App Wallet,
T002540,2026-01-27 07:58,B03,M0323,Bronze,Delivery,Tea,3,85,0.00,255.00,Credit Card,2
T002541,2026-01-27 08:27,B04,M0274,Bronze,App,Coffee,1,95,14.25,80.75,App Wallet,
T002542,2026-01-27 08:27,B05,,,In-store,Bakery,3,110,0.00,330.00,Credit Card,
T002543,2026-01-27 08:30,B01,M0027,Silver,Delivery,Merchandise,2,265,0.00,530.00,Cash,
T002544,2026-01-27 11:33,B05,M0055,Silver,App,Coffee,3,90,0.00,270.00,App Wallet,2
T002545,2026-01-27 11:37,B06,,,In store,Coffee,1,55,0.00,145.00,QR PromptPay,
T002546,2026-01-27 12:04,B02,M0309,Silver,In-store,Bakery,1,110,11.00,99.00,QR PromptPay,
T002547,2026-01-27 13:16,B01,,,In-store,Coffee,1,115,0.00,115.00,QR PromptPay,3
T002548,2026-01-27 13:17,B06,,,In-store,Bakery,1,90,0.00,90.00,Credit Card,
T002549,2026-01-27 13:24,B03,,,Delivery,Tea,1,70,0.00,70.00,QR PromptPay,
T002550,2026-01-27 13:29,B03,M0305,Gold,in-store,Coffee,3,60,0.00,180.00,Credit Card,
T002551,2026-01-27 13:46,B08,,,In-store,Coffee,3,105,0.00,315.00,QR PromptPay,
T002552,2026-01-27 13:47,B07,M0040,Bronze,In-store,Bakery,1,75,15.00,60.00,Credit Card,
T002553,2026-01-27 14:16,B02,M0120,Bronze,In-store,Coffee,2,55,0.00,110.00,QR PromptPay,5
T002554,2026-01-27 14:19,B03,M0066,Bronze,Delivery,Coffee,2,65,0.00,130.00,Credit Card,4
T002555,2026-01-27 14:34,B06,M0304,Platinum,In-store,Coffee,2,95,0.00,190.00,QR PromptPay,1
T002556,2026-01-27 14:58,B02,,,In-store,Bakery,4,105,0.00,420.00,Credit Card,
T002557,2026-01-27 15:39,B05,M0092,Bronze,In-store,Coffee,4,60,0.00,240.00,QR PromptPay,
T002558,2026-01-27 16:03,B05,M0077,Gold,In-store,Coffee,1,100,20.00,80.00,Cash,
T002559,2026-01-27 16:05,B01,M0166,Platinum,In-store,Coffee,2,120,0.00,240.00,QR PromptPay,
T002560,2026-01-27 16:36,B08,M0240,Platinum,App,Tea,3,50,30.00,120.00,Credit Card,4
T002561,2026-01-27 16:38,B03,,,App,Bakery,1,95,0.00,95.00,Credit Card,
T002562,2026-01-27 16:52,B01,,,In-store,Coffee,1,85,0.00,85.00,QR PromptPay,5
T002563,2026-01-27 16:58,B04,M0199,Silver,Delivery,Tea,2,50,0.00,100.00,QR PromptPay,
T002564,2026-01-27 17:38,B05,M0262,Silver,In-store,Coffee,2,110,0.00,220.00,Credit Card,
T002565,2026-01-27 17:57,B07,M0077,Gold,In-store,Coffee,2,55,16.50,93.50,QR PromptPay,
T002566,2026-01-27 18:26,B07,,,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,
T002567,2026-01-27 19:01,B06,,,In-store,Merchandise,1,435,0.00,435.00,Credit Card,
T002568,2026-01-27 19:21,B08,M0324,Gold,App,Bakery,3,105,63.00,252.00,App Wallet,
T002569,2026-01-27 19:47,B08,,,In-store,Coffee,1,105,0.00,105.00,QR PromptPay,4
T002570,2026-01-28 07:44,B04,M0115,Silver,In-store,Bakery,2,105,0.00,210.00,QR PromptPay,
T002571,2026-01-28 07:53,B02,,,In-store,Coffee,2,110,0.00,220.00,QR PromptPay,
T002572,2026-01-28 08:03,B02,M0082,Bronze,In-store,Bakery,1,75,0.00,75.00,Credit Card,
T002573,2026-01-28 08:39,B05,,,In-store,Coffee,3,85,0.00,255.00,QR PromptPay,
T002574,2026-01-28 08:42,B07,,,In-store,Coffee,1,105,0.00,105.00,QR PromptPay,
T002575,2026-01-28 08:48,B05,M0187,Bronze,App,Coffee,3,65,39.00,156.00,App Wallet,
T002576,2026-01-28 09:13,B02,,,Delivery,Merchandise,2,255,0.00,510.00,Cash,
T002577,2026-01-28 10:43,B07,M0193,Bronze,App,Tea,2,75,0.00,150.00,App Wallet,4
T002578,2026-01-28 11:21,B06,M0301,Bronze,Delivery,Tea,1,80,0.00,80.00,QR PromptPay,
T002579,2026-01-28 11:37,B03,M0044,Bronze,App,Coffee,1,90,0.00,90.00,Credit Card,
T002580,2026-01-28 11:50,B04,M0144,Silver,In store,Bakery,2,45,0.00,90.00,Credit Card,5
T002581,2026-01-28 12:05,B01,,,In-store,Coffee,3,60,0.00,180.00,QR PromptPay,
T002582,2026-01-28 13:08,B01,,,Delivery,Tea,1,75,0.00,75.00,QR PromptPay,4
T002583,2026-01-28 13:33,B08,,,App,Coffee,1,65,0.00,65.00,Credit Card,4
T002584,2026-01-28 13:59,B02,,,In-store,Coffee,1,115,0.00,115.00,QR PromptPay,3
T002585,2026-01-28 15:18,B04,M0016,Gold,In-store,Tea,1,60,9.00,51.00,Credit Card,
T002586,2026-01-28 16:14,B03,,,In-store,Merchandise,2,780,0.00,1560.00,QR PromptPay,4
T002587,2026-01-28 16:37,B06,M0077,Gold,Delivery,Bakery,1,100,20.00,80.00,Cash,2
T002588,2026-01-28 17:18,B03,M0008,Platinum,In-store,Tea,3,55,0.00,165.00,QR PromptPay,
T002589,2026-01-28 17:25,B01,M0056,Platinum,App,Tea,2,50,10.00,90.00,App Wallet,
T002590,2026-01-28 19:09,B03,,,In store,Coffee,2,85,0.00,170.00,Cash,
T002591,2026-01-28 19:44,B03,M0164,Bronze,Delivery,Coffee,1,95,0.00,95.00,Cash,
T002592,2026-01-28 19:52,B03,,,App,Bakery,1,90,0.00,90.00,App Wallet,4
T002593,2026-01-29 07:09,B08,M0324,Gold,App,Coffee,1,75,0.00,75.00,App Wallet,4
T002594,2026-01-29 07:57,B05,M0071,bronze,In-store,Coffee,1,75,7.50,67.50,Cash,
T002595,2026-01-29 08:14,B05,M0118,Gold,In-store,Coffee,1,80,0.00,80.00,Cash,
